SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,TIME,LOC,SITE,NOTE?,NOTE
0A,WR,N,267015290,RCKI,7490,3,S,A,M,A,9,6,0,0,3,0,0,1,0,59,6.8,300,10/9/14,114,COEA,5,F,
0A,WR,N,267015291,OCWA,6460,2,J,9,U,9,9,9,0,0,4,0,0,1,0,60,10.5,300,10/11/14,91,COCA,4,T,orestera
0A,WR,N,267015292,OCWA,6460,2,J,9,F,H,9,9,0,0,4,0,0,1,0,56,999.9,300,10/11/14,91,COCA,5,T,lutescens
0A,WR,N,267015293,RCKI,7490,2,S,R,M,H,9,3,0,0,1,0,0,1,0,58,6.2,300,10/11/14,100,COCA,4,F,
0A,WR,N,267015294,RCKI,7490,3,R,S,F,A,9,6,0,0,3,0,0,1,0,999,7,300,10/13/14,85,COEA,7,F,
0A,WR,N,267015295,OCWA,6460,2,J,9,U,9,9,9,0,0,3,0,0,9,9,999,11,300,10/13/14,131,COEA,7,F,
0,WR,N,272065332,ORJU,5671,3,S,C,M,A,C,6,0,3,2,0,0,3,2,78,17.7,300,5/27/14,74,COCA,7,F,
0,WR,N,272065333,MOCH,7380,3,S,B,F,B,9,6,2,0,2,0,0,2,1,65,11.6,300,5/27/14,80,COCA,1,F,
0,WR,N,272065334,ORJU,5671,4,A,R,M,A,C,6,0,3,3,0,0,2,2,74,18.7,300,5/27/14,104,COCA,6,F,
0,WR,N,272065335,WEWP,4620,3,A,9,U,9,9,9,0,0,1,0,0,1,0,84,12.5,300,6/10/14,74,COCA,4,F,
0,WR,N,272065336,WEWP,4620,u,9,9,U,9,9,9,9,9,9,9,9,1,0,87,999.9,300,6/10/14,84,COCA,10,F,
0,WR,N,272065337,ORJU,5671,2,J,9,U,9,9,9,0,0,1,2,0,1,0,68,12.3,300,8/12/14,74,BLCA,8,F,
0,WR,N,272065338,ORJU,5671,2,J,9,U,9,9,9,0,0,1,2,1,1,0,71,999.9,300,8/12/14,74,BLCA,8,F,
0,WR,N,272065339,CHSP,5600,2,S,J,U,9,9,0,0,0,1,1,0,0,1,66,10.6,300,8/12/14,74,BLCA,8,F,
0,WR,N,272065340,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,75,17.8,300,8/12/14,74,BLCA,3,F,
0,WR,N,272065341,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,71,14.9,300,8/12/14,74,BLCA,3,F,
0,WR,N,272065342,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,74,15.3,300,8/12/14,74,BLCA,3,F,
0,WR,N,272065343,CHSP,5600,3,A,C,M,C,9,9,9,9,9,9,9,9,9,999,11.2,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065344,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17..5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065345,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.4,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065346,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065347,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065348,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065349,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065350,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.8,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065351,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.7,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065352,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065353,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.2,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065354,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065355,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065356,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.2,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065357,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065358,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.4,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065359,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065360,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065361,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.5,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065362,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065363,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.3,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065364,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.3,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065365,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.4,300,8/12/14,90,BLCA,10,F,
0,WR,N,272065366,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.6,300,8/12/14,91,BLCA,10,F,
0,WR,N,272065367,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16,300,8/12/14,91,BLCA,10,F,
0,WR,N,272065368,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.9,300,8/12/14,91,BLCA,10,F,
0,WR,N,272065369,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,8/12/14,95,BLCA,9,F,
0,WR,N,272065370,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.3,300,8/12/14,95,BLCA,9,F,
0,WR,N,272065371,ORJU,5671,3,A,9,F,A,9,9,9,9,9,3,9,9,9,999,17,300,8/12/14,95,BLCA,8,F,
0,WR,N,272065372,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/12/14,95,BLCA,8,F,
0,WR,N,272065373,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/12/14,95,BLCA,8,F,
0,WR,N,272065374,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,18.1,615,8/12/14,95,BLCA,8,T,Broken left tibia
0,WR,N,272065375,CHSP,5600,3,A,M,F,B,9,9,4,0,3,3,F,1,0,66,12.7,300,8/12/14,95,BLCA,8,F,
0,WR,N,272065376,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.4,300,8/12/14,95,BLCA,8,F,
0,WR,N,272065377,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.8,300,8/12/14,110,BLCA,10,F,
0,WR,N,272065378,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,10,F,
0,WR,N,272065379,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,10,F,
0,WR,N,272065380,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,10,F,
0,WR,N,272065381,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,10,F,
0,WR,N,272065382,ORJU,5671,3,M,B,F,A,B,9,4,0,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,1,F,
0,WR,N,272065383,ORJU,5671,3,M,C,M,A,C,9,0,2,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,2,F,
0,WR,N,272065384,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,2,F,
0,WR,N,272065385,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,3,F,
0,WR,N,272065386,DUFL,4690,3,S,A,U,9,9,6,0,0,0,0,0,1,0,66,999.9,300,8/12/14,110,BLCA,6,F,
0,WR,N,272065387,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,110,BLCA,6,F,
0,WR,N,272065388,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065389,CHSP,5600,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,7,F,
0,WR,N,272065390,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,7,F,
0,WR,N,272065391,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065392,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065393,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065394,CHSP,5600,3,A,9,U,9,9,9,9,9,9,3,F,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065395,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065396,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065397,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/12/14,114,BLCA,8,F,
0,WR,N,272065398,MOCH,7380,3,M,I,U,9,9,9,0,0,2,1,F,1,0,69,12.5,300,8/14/14,72,COEA,4,F,
0,WR,N,272065399,YWAR,6520,2,S,J,F,H,9,1,0,0,4,0,0,1,0,57,9.2,300,8/14/14,72,COEA,3,F,
0,WR,N,272065400,AUWA,6560,4,W,R,M,A,C,6,0,1,1,2,F,1,0,76,12.1,300,8/14/14,75,COEA,3,F,
0,WR,N,272065401,AUWA,6560,3,A,M,M,A,9,9,0,0,1,3,F,2,1,74,11.8,300,8/14/14,75,COEA,3,F,
0,WR,N,272065402,MOCH,7380,3,I,M,U,9,9,9,0,0,3,1,0,2,1,65,11.3,300,8/14/14,82,COEA,9,F,
0,WR,N,272065403,MOCH,7380,2,I,S,U,9,9,3,0,0,2,1,0,1,0,69,11.7,300,8/14/14,82,COEA,3,F,
0,WR,N,272065404,MOCH,7380,2,I,S,U,9,9,3,0,0,2,1,0,2,0,67,10.5,300,8/14/14,90,COEA,7,F,
0,WR,N,272065405,AUWA,6560,2,S,J,U,9,9,0,0,0,1,1,0,0,0,72,11.2,300,8/14/14,92,COEA,3,F,
0,WR,N,272065406,MOCH,7380,3,I,9,U,9,9,9,0,0,3,3,0,1,0,68,12.4,300,8/14/14,94,COEA,10,F,
0,WR,N,272065407,AUWA,6560,5,A,R,M,A,C,9,0,2,2,3,F,1,0,76,12.7,300,8/14/14,94,COEA,7,F,
0,WR,N,272065408,MOCH,7380,3,M,C,M,C,9,9,0,1,2,2,F,1,0,71,13.2,300,8/15/14,75,POMA,8,F,
0,WR,N,272065409,YWAR,6520,4,A,R,M,A,C,6,0,2,1,1,0,1,0,61,9.2,300,8/15/14,80,POMA,4,F,
0,WR,N,272065410,YWAR,6520,5,A,R,M,A,C,6,0,2,1,1,0,1,0,61,9.7,300,8/15/14,80,POMA,4,F,
0,WR,N,272065411,YWAR,6520,5,A,R,M,A,C,6,0,2,2,1,0,1,0,61,9.5,300,8/15/14,82,POMA,10,F,
0,WR,N,272065412,DUFL,4690,2,S,J,U,9,9,4,0,0,1,1,0,1,0,65,10.7,300,8/15/14,82,POMA,7,F,
0,WR,N,272065413,AUWA,6560,2,S,J,M,H,9,1,0,0,1,3,0,1,0,75,11.5,300,8/15/14,101,POMA,6,F,
0,WR,N,272065414,AUWA,6560,2,S,J,M,H,9,3,0,0,2,3,0,1,0,76,11.5,300,8/15/14,101,POMA,6,F,
0,WR,N,272065415,AUWA,6560,2,J,9,M,H,9,9,0,0,1,3,0,1,0,78,12.2,300,8/15/14,103,POMA,10,F,
0,WR,N,272065416,AUWA,6560,2,S,J,F,J,W,0,0,0,2,1,0,0,0,70,11.1,300,8/15/14,110,POMA,6,F,
0,WR,N,272065417,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065418,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065419,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065420,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065421,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065422,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065423,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065424,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065425,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065426,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065427,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065428,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065429,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065430,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,73,BLCA,10,F,
0,WR,N,272065431,ORJU,5671,3,A,C,M,A,C,6,0,2,0,1,A,2,1,999,999.9,300,8/18/14,74,BLCA,10,F,
0,WR,N,272065432,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,74,BLCA,10,F,
0,WR,N,272065433,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065434,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065435,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065436,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065437,ORJU,5671,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065438,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065439,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065440,ORJU,5671,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065441,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,75,BLCA,10,F,
0,WR,N,272065442,MOCH,7380,2,S,I,U,9,9,3,0,0,2,3,F,1,0,64,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065443,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065444,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065445,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065446,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065447,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065448,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,8,F,
0,WR,N,272065449,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065450,ORJU,5671,2,J,9,F,H,9,1,9,9,9,3,0,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065451,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065452,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065453,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065454,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,85,BLCA,10,F,
0,WR,N,272065455,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,10,F,
0,WR,N,272065456,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,10,F,
0,WR,N,272065457,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,10,F,
0,WR,N,272065458,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,10,F,
0,WR,N,272065459,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,8,F,
0,WR,N,272065460,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,8,F,
0,WR,N,272065461,ORJU,5671,2,J,9,U,9,9,2,0,0,2,3,0,2,0,76,999.9,300,8/18/14,91,BLCA,8,F,
0,WR,N,272065462,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,91,BLCA,9,F,
0,WR,N,272065463,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,93,BLCA,10,F,
0,WR,N,272065464,ORJU,5671,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,93,BLCA,10,F,
0,WR,N,272065465,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/18/14,93,BLCA,10,F,
0,WR,N,272065466,ORJU,5671,2,J,9,U,9,9,0,0,0,2,3,0,1,0,69,999.9,300,8/18/14,93,BLCA,10,F,
0,WR,N,272065467,ORJU,5671,2,J,9,M,H,9,2,0,0,0,3,0,1,0,74,999.9,300,8/18/14,93,BLCA,10,F,
0,WR,N,272065468,ORJU,5671,3,A,B,F,A,B,9,4,0,2,3,F,3,1,73,999.9,300,8/18/14,103,BLCA,10,F,
0,WR,N,272065469,CHSP,5600,3,A,C,M,C,9,6,0,2,2,3,0,1,0,72,999.9,300,8/18/14,103,BLCA,8,F,
0,WR,N,272065470,CHSP,5600,2,S,J,U,9,9,2,0,0,3,2,0,1,0,999,999.9,300,8/18/14,103,BLCA,8,F,
0,WR,N,272065471,ORJU,5671,2,S,J,U,9,9,1,0,0,2,1,0,1,0,70,999.9,300,8/18/14,103,BLCA,8,F,
0,WR,N,272065472,ORJU,5671,2,S,J,U,9,9,1,0,0,1,2,0,0,0,72,999.9,300,8/18/14,103,BLCA,8,F,
0,WR,N,272065473,ORJU,5671,2,S,J,U,9,9,0,0,0,2,0,0,1,0,75,999.9,300,8/18/14,104,BLCA,7,F,
0,WR,N,272065474,CHSP,5600,3,A,C,M,C,9,6,0,1,1,2,F,2,0,68,999.9,300,8/18/14,104,BLCA,7,F,
0,WR,N,272065475,CHSP,5600,3,A,C,M,C,9,6,0,2,1,3,0,0,0,72,999.9,300,8/18/14,104,BLCA,8,F,
0,WR,N,272065476,YWAR,6520,5,A,R,M,A,C,6,0,2,2,2,F,1,0,61,999.9,300,8/18/14,110,BLCA,5,F,
0,WR,N,272065477,MOCH,7380,2,S,J,U,9,9,2,0,0,2,1,0,1,0,69,999.9,300,8/18/14,110,BLCA,5,F,
0,WR,N,272065478,ORJU,5671,2,S,J,U,9,9,1,0,0,1,1,0,1,0,73,999.9,300,8/18/14,113,BLCA,8,F,
0,WR,N,272065479,ORJU,5671,2,S,J,U,9,9,0,0,0,2,1,0,1,0,72,999.9,300,8/18/14,113,BLCA,10,F,
0,WR,N,272065480,YWAR,6520,2,S,J,F,H,9,1,0,0,4,0,0,1,0,59,999.9,300,8/18/14,113,BLCA,7,F,
0,WR,N,272065481,ORJU,5671,2,S,J,F,H,9,3,0,0,2,2,0,1,0,71,999.9,300,8/18/14,121,BLCA,2,F,
0,WR,N,272065482,AUWA,6560,3,B,M,F,A,B,6,3,0,2,3,F,3,1,73,12.2,300,8/20/14,73,COEA,7,F,
0,WR,N,272065483,AUWA,6560,2,S,J,F,H,9,2,0,0,2,2,0,1,0,72,11.3,300,8/20/14,73,COEA,7,F,
0,WR,N,272065484,AUWA,6560,2,S,J,U,9,9,3,0,0,2,1,0,1,0,76,12.7,300,8/20/14,73,COEA,7,F,
0,WR,N,272065485,AUWA,6560,2,S,J,M,H,9,3,0,0,2,1,0,1,0,76,12.4,300,8/20/14,74,COEA,10,F,
0,WR,N,272065486,YWAR,6520,2,S,J,M,H,9,3,0,0,3,0,0,1,0,53,9.1,300,8/20/14,80,COEA,7,F,
0,WR,N,272065487,WIFL,4660,3,A,S,U,9,9,6,0,0,3,0,0,2,1,67,12.9,300,8/20/14,80,COEA,1,F,
0,WR,N,272065488,AUWA,6560,2,S,J,M,H,9,3,0,0,1,2,0,1,0,75,11.7,300,8/20/14,90,COEA,5,F,
0,WR,N,272065489,AUWA,6560,2,S,J,M,H,9,3,0,0,1,3,0,1,0,75,11.9,300,8/20/14,90,COEA,9,F,
0,WR,N,272065490,DUFL,4690,2,S,J,U,9,9,3,0,0,3,0,0,1,0,64,10.9,300,8/20/14,90,COEA,5,T,"tl=56, p10<p4, ppx = 11.7, p6-p10=10.2 "
0,WR,N,272065491,WIFL,4660,2,S,J,U,9,9,4,0,0,3,0,0,1,0,65,11.4,300,8/20/14,91,COEA,1,F,
0,WR,N,272065492,MOCH,7380,2,S,I,U,9,9,3,0,0,2,3,0,1,0,67,12,300,8/20/14,94,COEA,10,F,
0,WR,N,272065493,AUWA,6560,3,M,B,F,A,B,6,3,0,2,2,F,3,1,71,11.5,300,8/20/14,94,COEA,10,F,
0,WR,N,272065494,AUWA,6560,2,S,J,F,H,9,3,0,0,2,2,0,1,0,74,11.9,300,8/20/14,94,COEA,10,F,
0,WR,N,272065495,AUWA,6560,2,S,J,M,H,9,3,0,0,1,1,0,1,0,77,12.7,300,8/20/14,94,COEA,9,F,
0,WR,N,272065496,YWAR,6520,2,S,J,M,H,9,3,0,0,3,0,0,1,0,61,9.3,300,8/20/14,94,COEA,9,F,
0,WR,N,272065497,MOCH,7380,3,S,I,U,9,9,6,0,0,2,1,0,1,0,69,12.1,300,8/20/14,94,COEA,7,F,
0,WR,N,272065498,AUWA,6560,2,S,J,M,H,9,3,0,0,1,0,0,1,0,76,12.7,300,8/20/14,94,COEA,4,F,
0,WR,N,272065499,YWAR,6520,3,S,A,F,A,B,6,0,0,4,0,0,1,0,59,10,300,8/20/14,100,COEA,4,F,
0,WR,N,272065500,AUWA,6560,3,A,C,M,A,C,6,0,1,2,3,0,1,0,74,13.5,300,8/20/14,100,COEA,4,F,
0,WR,N,272065501,AUWA,6560,3,M,A,U,9,9,6,0,0,2,2,F,1,0,74,12.3,300,8/20/14,100,COEA,3,F,
0,WR,N,272065502,AUWA,6560,2,S,J,U,9,9,2,0,0,1,2,0,1,0,73,999.9,300,8/20/14,101,COEA,3,F,
0,WR,N,272065503,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.1,300,8/20/14,105,COEA,10,F,
0,WR,N,272065504,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,13,300,8/20/14,105,COEA,10,F,
0,WR,N,272065505,MOCH,7380,2,S,I,U,9,9,6,9,9,3,9,9,9,9,999,11.3,300,8/20/14,105,COEA,10,F,
0,WR,N,272065506,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12,300,8/20/14,105,COEA,10,F,
0,WR,N,272065507,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,11.2,300,8/20/14,105,COEA,10,F,
0,WR,N,272065508,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,12,300,8/20/14,105,COEA,10,F,
0,WR,N,272065509,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,12.1,300,8/20/14,105,COEA,10,F,
0,WR,N,272065510,AUWA,6560,2,J,9,M,H,9,9,9,9,9,9,9,9,9,999,13.2,300,8/20/14,105,COEA,10,F,
0,WR,N,272065511,YWAR,6520,2,S,J,M,H,9,3,9,9,9,9,9,9,9,999,8.2,300,8/20/14,105,COEA,10,F,
0,WR,N,272065512,YWAR,6520,2,S,J,M,H,9,3,9,9,9,9,9,9,9,999,9.1,300,8/20/14,105,COEA,10,F,
0,WR,N,272065513,AUWA,6560,2,J,9,F,H,9,9,9,9,9,9,9,9,9,999,11.6,300,8/20/14,105,COEA,3,F,
0,WR,N,272065514,MOCH,7380,2,I,9,U,9,9,9,9,9,9,3,9,9,9,999,11.5,300,8/20/14,105,COEA,3,F,
0,WR,N,272065515,AUWA,6560,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,10.2,300,8/20/14,105,COEA,3,F,
