SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,TIME,LOC,SITE,NOTE?,NOTE
3,WR,N,105301115,STJA,4780,3,I,A,U,9,9,9,0,0,1,0,0,2,0,145,137.1,300,6/7/13,82,COCA,6,T,SY by no BP/CP?
3,WR,N,105301116,STJA,4780,3,I,A,U,9,9,9,0,0,1,0,0,2,1,139,139.6,300,6/7/13,85,COCA,2,T,SY by no BP/CP?
3,WR,N,105301117,STJA,4780,2,I,J,U,9,9,9,0,0,0,0,0,1,0,141,118.5,300,10/2/13,104,COEA,10,F,
3,WR,N,105301118,RSFL,4130,4,A,9,M,A,9,9,0,0,1,1,F,1,0,169,148.1,300,10/2/13,104,COEA,2,T,"replacing outmost 2 ppcovs and SS4&5, Alula looks fresh"
3,WR,N,105301119,STJA,4780,2,I,J,U,9,9,9,0,0,2,1,0,2,0,137,118.2,300,10/2/13,113,COEA,5,F,
3,WR,N,105301120,RSFL,4130,4,A,9,F,A,9,9,0,0,3,0,0,0,0,162,155.7,300,10/8/13,102,COCA,5,T,outermost 2 ppcovs and alula=fresh and recently replaced
1B,WR,N,115125901,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,1,0,999,24.4,300,9/20/13,93,BLCA,10,F,
1B,WR,N,115125902,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,1,0,74,23.2,300,9/20/13,93,BLCA,10,F,
1B,DG,N,115125903,RBSA,4030,2,J,9,U,9,9,9,0,0,0,2,0,0,0,123,44.5,300,9/23/13,94,BLCA,2,F,
1B,DG,N,115125904,GWCS,5550,2,A,9,U,9,9,9,0,0,1,0,0,0,0,84,32.1,300,9/23/13,94,BLCA,1,F,
1B,DG,N,115125905,GWCS,5550,2,J,S,U,9,9,2,0,0,1,0,0,1,0,76,25.1,300,9/23/13,94,BLCA,1,F,
1B,WR,N,115125906,GWCS,5550,2,J,S,U,9,9,9,0,0,2,0,0,1,0,70,21.3,300,9/23/13,94,BLCA,1,F,
1B,WR,N,115125907,GWCS,5550,2,S,9,U,9,9,9,0,0,3,0,0,2,0,76,999.9,300,9/27/13,105,BLCA,8,F,
1B,WR,N,115125908,GCSP,5570,2,S,J,U,9,9,2,0,0,3,0,0,1,0,77,26.7,300,10/1/13,101,POMA,9,F,
1B,WR,N,115125909,GWCS,5550,3,A,9,U,9,9,9,0,0,2,2,A,1,0,75,23,300,10/1/13,83,POMA,4,T,all rects ~ 50%
1B,WR,N,115125910,GWCS,5550,3,A,9,U,9,9,9,0,0,2,0,0,1,0,71,21.4,300,10/1/13,83,POMA,4,F,
1B,WR,N,115125911,GWCS,5550,3,A,9,U,9,9,6,0,0,3,0,0,1,0,74,25.9,300,10/1/13,93,POMA,1,F,
1B,WR,N,115125912,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,2,0,77,25.3,300,10/1/13,120,POMA,9,F,
1B,WR,N,115125913,GWCS,5550,2,J,9,U,9,9,9,9,9,4,9,9,9,9,78,32.4,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125914,GWCS,5550,2,J,9,U,9,9,9,9,9,4,9,9,9,9,73,24.6,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125915,GWCS,5550,2,J,9,F,W,9,9,9,9,5,9,9,9,9,70,27.2,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125916,GWCS,5550,2,J,9,U,9,9,9,9,9,2,9,9,9,9,79,27.9,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125917,GWCS,5550,2,J,9,U,9,9,9,9,9,1,9,9,9,9,72,25.3,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125918,GWCS,5550,2,J,9,U,9,9,9,9,9,5,9,9,9,9,79,28.5,300,10/2/13,83,COEA,5,F,
1B,WR,N,115125919,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,74,23.1,300,10/2/13,100,COEA,4,F,
1B,WR,N,115125920,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,2,0,77,29.3,300,10/2/13,100,COEA,4,F,
1B,WR,L,115125921,,,,,,,,,,,,,,,,,,,0,,,,,,
1B,WR,N,115125922,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,1,0,72,26,300,10/2/13,103,COEA,10,F,
1B,WR,N,115125923,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,80,25,300,10/2/13,113,COEA,1,F,
1B,WR,N,115125924,GWCS,5550,3,A,9,U,9,9,9,0,0,5,0,0,1,0,76,30.7,300,10/2/13,115,COEA,1,F,
1B,WR,N,115125925,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,1,0,77,24.8,300,10/2/13,85,COCA,8,F,
1B,WR,N,115125926,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,2,0,74,27.3,300,10/3/13,90,COCA,9,F,
1B,WR,N,115125927,GWCS,5550,3,A,9,U,9,9,9,0,0,4,0,0,1,0,77,29.5,300,10/3/13,90,COCA,8,F,
1B,WR,N,115125928,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,1,0,77,29,300,10/3/13,95,COCA,8,F,
1B,WR,N,115125929,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,1,0,74,23.9,300,10/8/13,95,COCA,9,F,
1B,WR,N,115125930,GWCS,5550,3,A,9,U,9,9,9,0,0,5,0,0,1,0,77,34.5,300,10/8/13,95,COCA,9,F,
1B,WR,N,115125931,GWCS,5550,3,A,9,U,9,9,9,0,0,5,0,0,1,0,76,30.6,300,10/8/13,95,COCA,9,F,
1B,WR,N,115125932,GWCS,5550,3,A,9,U,9,9,9,0,0,4,0,0,1,0,78,28.6,300,10/8/13,95,COCA,9,F,
1B,WR,N,115125933,GWCS,5550,3,A,9,U,9,9,9,0,0,4,0,0,2,0,74,28.4,300,10/8/13,95,COCA,9,F,
1B,AG,N,115125934,GWCS,5550,3,A,9,U,9,9,9,0,0,3,0,0,1,0,78,27.8,300,10/8/13,121,COCA,9,F,
1B,AG,N,115125935,GWCS,5550,3,A,9,F,W,9,9,0,0,5,0,0,1,0,70,26.8,300,10/8/13,121,COCA,9,F,
1B,AG,N,115125936,GWCS,5550,3,A,9,F,W,9,9,0,0,3,0,0,2,0,77,24.5,300,10/8/13,121,COCA,9,F,
1B,WR,N,115125937,HETH,7590,2,S,J,U,9,9,2,0,0,1,0,0,1,0,86,22,300,10/10/13,83,COEA,4,F,
1B,WR,N,115125938,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,2,0,73,24.5,300,10/10/13,83,COEA,6,F,
1B,WR,N,115125939,GWCS,5550,2,J,9,U,9,9,9,0,0,4,0,0,2,0,74,24,300,10/10/13,90,COEA,2,F,
1B,WR,N,115125940,GWCS,5550,3,A,9,U,9,9,9,0,0,3,0,0,2,0,72,24.4,300,10/10/13,94,COEA,8,T,
1B,WR,N,115125941,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,2,0,73,23.8,300,10/10/13,94,COEA,6,F,
1B,WR,N,115125942,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,1,0,77,28.1,300,10/10/13,113,COEA,5,F,
1B,WR,N,115125943,GWCS,5550,2,J,9,U,9,9,9,0,0,3,0,0,2,0,76,26.2,300,10/10/13,123,COEA,3,F,
2,WR,N,120254847,AMRO,7610,5,A,R,M,A,C,6,0,3,1,0,0,1,0,132,109.5,300,6/7/13,72,COCA,5,F,
2,WR,N,120254848,AMRO,7610,5,A,R,M,A,C,6,0,3,1,0,0,1,0,137,104.3,300,6/7/13,80,COCA,7,F,
2,WR,N,120254849,AMRO,7610,5,A,R,M,A,C,6,0,3,1,0,0,2,2,130,110.8,300,6/7/13,82,COCA,5,F,
2,WR,N,120254850,AMRO,7610,3,S,B,F,A,B,6,3,0,2,0,0,2,1,126,98.6,300,6/7/13,103,COCA,5,F,
2,WR,N,120254851,AMRO,7610,3,S,B,F,A,B,6,3,0,1,0,0,2,0,122,100.3,300,6/19/13,73,COCA,5,F,
2,WR,R,120254851,AMRO,7610,3,B,9,F,A,B,9,1,0,2,0,0,2,2,124,110.3,300,7/1/13,83,COCA,5,F,
2,WR,N,120254852,AMDI,7010,2,S,J,U,9,9,2,0,0,1,0,0,1,0,86,49.7,300,6/19/13,81,COCA,5,F,
2,WR,N,120254853,AMRO,7610,2,S,J,U,9,9,2,0,0,0,0,0,1,0,127,93,300,7/26/13,103,COCA,6,F,
2,WR,N,120254854,AMRO,7610,2,S,J,U,9,9,1,0,0,1,1,0,1,0,133,104.6,300,7/26/13,103,COCA,6,F,
2,WR,N,120254855,AMRO,7610,2,S,J,U,9,9,1,0,0,1,0,0,1,0,128,98.3,300,7/26/13,103,COCA,6,T,everted ear sack?  tumor?
2,WR,N,120254856,WISN,2300,2,S,J,U,9,9,9,0,0,0,0,F,3,1,126,88.7,300,8/6/13,113,BLCA,3,T,"outer rect=8.5 mm @widest, nares to tip = 56.9, exp. cul = 62.7, bill depth = 7.5"
2,WR,N,120254857,AMRO,7610,2,J,9,U,9,9,9,9,9,9,9,9,9,9,130,105.7,300,9/18/13,94,COEA,6,F,
1A,WR,N,180123551,FOSP,5850,3,S,C,M,C,9,6,0,3,2,0,0,2,1,80,31.2,300,6/7/13,80,COCA,8,F,
1A,WR,R,180123551,FOSP,5850,3,S,C,M,C,9,6,0,3,1,0,0,3,2,79,31.3,300,7/1/13,91,COCA,5,F,
1A,WR,N,180123552,SPSA,3630,3,A,9,U,9,9,9,0,0,2,0,0,2,0,101,999.9,300,6/19/13,70,COCA,5,T,"exp. cul = 23.8, nares to tip=17.2"
1A,WR,N,180123553,SPSA,3630,3,A,9,U,9,9,9,0,0,3,0,0,1,0,98,59.4,300,6/19/13,70,COCA,5,T,"exp. cul = 23.1, nares to tip=16.9"
1A,WR,N,180123554,BHGR,5960,4,A,9,M,A,C,9,0,1,1,0,0,3,2,91,38.3,300,7/1/13,95,COCA,8,F,
1A,WR,N,180123555,FOSP,5850,3,S,C,M,C,9,9,0,3,2,0,0,2,1,82,999.9,300,7/1/13,112,COCA,5,F,
1A,WR,R,180123555,FOSP,5850,3,A,C,M,C,9,9,0,2,1,0,0,3,2,83,30.1,300,7/19/13,75,COCA,9,F,
1A,WR,R,180123555,FOSP,5850,3,C,M,M,C,9,9,0,2,1,3,F,4,2,83,30.8,300,8/28/13,72,COCA,9,F,
1A,WR,N,180123556,EVGR,5140,5,A,9,M,A,C,9,0,2,2,0,0,1,0,106,49.2,300,7/19/13,95,COCA,9,T,C.c.californica - bit like hell!
1A,WR,N,180123557,FOSP,5850,3,B,9,F,B,9,9,3,0,3,0,0,3,2,76,999.9,300,7/19/13,111,COCA,10,T,"exp. cul = 13.1, bill depth 8.4, monoensis"
1A,WR,R,180123557,FOSP,5850,3,A,B,F,B,9,9,3,0,1,0,0,3,2,75,29.7,300,7/26/13,75,COCA,6,F,
1A,WR,N,180123558,EVGR,5140,3,B,9,F,A,B,9,3,0,3,0,0,1,0,105,43.3,300,8/6/13,93,BLCA,6,F,
1A,WR,N,180123559,BHGR,5960,3,A,B,F,A,B,6,1,0,2,0,0,0,0,94,39.2,300,8/6/13,110,BLCA,5,F,
1A,WR,N,180123560,EVGR,5140,2,S,J,F,J,9,2,0,0,3,0,0,0,0,101,49.4,300,8/16/13,74,COCA,2,F,
1A,WR,N,180123561,EVGR,5140,2,S,J,F,J,9,2,0,0,1,0,0,0,0,106,43.6,300,8/16/13,74,COCA,2,F,
1A,WR,N,180123562,FOSP,5850,2,S,9,U,9,9,3,0,0,1,2,0,1,0,79,28,300,9/6/13,83,BLCA,3,F,
1A,WR,N,180123563,SPTO,5880,2,S,H,F,H,9,4,0,0,0,0,0,1,0,80,33.8,300,9/9/13,93,COCA,1,F,
1A,WR,N,180123564,FOSP,5850,2,S,J,U,9,9,5,0,0,1,0,0,2,0,78,30.9,300,10/1/13,85,POMA,2,T,"exp. cul = 9.2, bill depth 7.3, tail = 75"
1A,WR,N,180123565,SPTO,5880,2,S,E,F,H,9,3,0,0,3,0,A,1,0,81,37.8,300,10/2/13,85,COEA,2,F,
1A,WR,N,180123566,SPTO,5880,2,S,J,F,H,9,4,0,0,4,0,0,2,0,79,37.8,300,10/2/13,93,COEA,9,F,
1A,WR,N,180123567,SPTO,5880,2,S,J,M,H,9,2,0,0,3,0,0,1,0,84,41.4,300,10/8/13,92,COCA,5,F,
1,WR,R,183161041,SOSP,5810,3,B,9,F,B,9,9,3,0,9,9,9,9,9,999,19.7,300,8/6/13,85,BLCA,7,F,
1,WR,R,183161057,SOSP,5810,U,9,9,U,9,9,9,9,9,0,2,0,9,9,999,23.5,300,9/10/13,80,BLCA,4,F,
1,WR,R,183161062,SOSP,5810,3,A,M,U,9,9,9,0,0,1,3,F,2,0,68,23.6,300,9/10/13,100,BLCA,4,F,
1,WR,R,183161063,SOSP,5810,3,B,M,F,B,9,9,4,0,1,3,F,0,0,66,22.9,300,9/23/13,85,BLCA,1,F,
1,WR,R,183161082,SOSP,5810,3,S,B,F,B,9,6,3,0,1,0,0,1,0,59,17.1,300,8/6/13,91,BLCA,5,F,
1,WR,R,183161082,SOSP,5810,3,S,B,F,B,9,6,3,0,0,0,0,4,1,58,17.1,300,8/6/13,91,BLCA,5,F,
1,WR,R,183161088,SOSP,5810,3,S,B,F,B,9,6,4,0,1,0,0,3,1,62,18.6,300,8/6/13,82,BLCA,1,F,
1,WR,R,183161117,SOSP,5810,3,S,B,F,B,9,6,4,0,2,0,0,1,0,61,17,300,8/6/13,91,BLCA,5,F,
1,WR,N,183161136,SOSP,5810,2,S,J,U,9,9,1,0,0,1,2,0,0,0,65,22.2,300,8/6/13,75,BLCA,4,F,
1,WR,N,183161137,SOSP,5810,2,S,J,U,9,9,1,0,0,3,1,0,0,0,66,20.2,300,8/6/13,100,BLCA,5,F,
1,WR,N,183161138,SOSP,5810,2,S,J,U,9,9,3,0,0,1,0,0,1,0,66,21,300,8/9/13,83,COCA,1,F,
1,WR,N,183161139,SOSP,5810,2,S,J,U,9,9,2,0,0,1,0,0,1,0,64,20.5,300,8/13/13,71,BLCA,1,F,
1,WR,N,183161140,SOSP,5810,2,S,J,U,9,9,0,0,0,1,0,0,0,0,67,20.8,300,8/13/13,80,BLCA,9,F,
1,WR,R,183161140,SOSP,5810,2,S,J,U,9,9,3,0,0,2,1,0,1,0,999,20.9,300,8/22/13,100,BLCA,8,F,
1,WR,N,183161141,ORJU,5671,2,S,J,U,9,9,0,0,0,2,0,0,0,0,75,18.3,300,8/13/13,82,BLCA,2,F,
1,WR,N,183161142,SOSP,5810,2,S,J,U,9,9,0,0,0,2,0,F,1,0,65,19.1,300,8/13/13,82,BLCA,1,F,
1,WR,N,183161143,LAZB,5990,3,S,B,F,A,B,6,4,0,2,0,0,2,1,69,12.9,300,8/13/13,91,BLCA,9,F,
1,WR,N,183161144,LAZB,5990,2,S,J,M,J,9,3,0,0,3,0,0,2,0,68,12.8,300,8/13/13,91,BLCA,9,F,
1,WR,N,183161145,LAZB,5990,3,S,B,F,A,B,6,3,0,2,0,0,1,0,67,16,300,8/13/13,101,BLCA,9,F,
1,WR,N,183161146,SOSP,5810,2,S,J,U,9,9,1,0,0,2,1,0,0,0,67,20.2,300,8/13/13,105,BLCA,6,F,
1,WR,N,183161147,SOSP,5810,3,S,C,M,C,9,9,0,1,1,2,F,1,0,59,20.2,300,8/15/13,74,COEA,10,F,
1,WR,N,183161148,SOSP,5810,3,S,B,F,B,9,6,3,0,1,0,0,3,0,63,999.9,300,8/15/13,80,COEA,10,F,
1,WR,N,183161149,SOSP,5810,2,S,J,U,9,9,2,0,0,2,0,0,0,0,66,19.6,300,8/15/13,101,COEA,8,F,
1,WR,R,183161149,SOSP,5810,U,9,9,U,9,9,9,9,9,1,9,9,9,9,999,21.1,300,10/10/13,113,COEA,10,F,
1,WR,N,183161150,SOSP,5810,2,S,J,U,9,9,3,0,0,2,1,0,1,0,999,18.5,300,8/22/13,82,BLCA,7,F,
1,WR,N,183161151,SOSP,5810,2,S,J,U,9,9,2,0,0,3,0,0,2,0,999,18,300,8/22/13,112,BLCA,9,F,
1,WR,N,183161152,SOSP,5810,2,S,J,U,9,9,1,0,0,2,0,0,1,0,65,20.4,300,8/22/13,114,BLCA,10,F,
1,WR,R,183161152,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,20,300,8/30/13,95,BLCA,7,F,
1,WR,N,183161153,SOSP,5810,2,S,J,U,9,9,3,0,0,2,0,0,1,0,65,19.5,300,8/30/13,85,BLCA,3,F,
1,WR,N,183161154,SOSP,5810,3,C,M,M,C,9,9,0,2,1,3,F,0,0,65,21.6,300,8/30/13,92,BLCA,5,F,
1,WR,N,183161155,SOSP,5810,2,S,I,U,9,9,3,0,0,0,3,A,2,0,65,21.3,300,9/6/13,75,BLCA,1,F,
1,WR,N,183161156,SOSP,5810,3,S,C,M,C,9,6,0,2,1,1,0,2,0,64,19.3,300,9/10/13,74,BLCA,5,F,
1,WR,R,183161156,SOSP,5810,3,S,9,U,9,9,6,0,0,1,0,0,2,0,64,19.4,300,9/20/13,84,BLCA,4,F,
1,WR,N,183161157,SOSP,5810,2,S,J,U,9,9,3,0,0,1,2,0,1,0,64,18.9,300,9/10/13,84,BLCA,3,F,
1,WR,N,183161158,SOSP,5810,2,S,J,U,9,9,9,0,0,2,2,0,1,0,999,22,300,9/18/13,94,COEA,8,F,
1,WR,R,183161158,SOSP,5810,U,9,9,U,9,9,9,0,0,2,2,0,2,0,66,22.6,300,10/10/13,113,COEA,3,F,
1,WR,N,183161159,SOSP,5810,2,S,9,U,9,9,3,0,0,3,0,0,1,0,70,22.1,300,9/18/13,110,COEA,10,F,
1,WR,N,183161160,SOSP,5810,2,S,9,U,9,9,3,0,0,1,1,0,1,0,61,19.5,300,9/18/13,120,COEA,8,F,
1,WR,N,183161161,SOSP,5810,2,S,9,U,9,9,3,0,0,0,0,0,2,0,61,17.6,300,9/20/13,83,BLCA,4,F,
1,WR,N,183161162,SOSP,5810,2,S,9,U,9,9,3,0,0,0,1,0,2,1,62,18.6,300,9/20/13,83,BLCA,4,F,
1,WR,N,183161163,SOSP,5810,3,S,C,M,C,9,6,0,1,0,1,0,1,0,62,23.3,300,9/20/13,83,BLCA,4,F,
1,DG,R,183161163,SOSP,5810,3,B,M,U,9,9,6,0,0,2,0,0,1,0,67,23.5,300,9/23/13,90,BLCA,10,F,
1,WR,N,183161164,SOSP,5810,2,S,J,U,9,9,3,0,0,1,2,0,1,0,62,18.5,300,9/20/13,83,BLCA,3,F,
1,WR,R,183161164,SOSP,5810,2,S,I,U,9,9,3,0,0,3,2,0,1,0,62,19.7,300,9/27/13,110,BLCA,7,F,
1,WR,N,183161165,SOSP,5810,2,S,J,U,9,9,3,0,0,2,2,A,2,0,62,17.5,300,9/20/13,102,BLCA,3,F,
1,WR,N,183161166,SOSP,5810,2,J,9,U,9,9,9,0,0,1,3,0,1,0,65,18.9,300,9/23/13,101,BLCA,1,F,
1,WR,N,183161167,SOSP,5810,3,A,9,U,9,9,6,0,0,3,0,0,1,0,62,21.9,300,10/1/13,91,POMA,4,F,
1,WR,N,183161168,SOSP,5810,3,S,A,U,9,9,6,0,0,3,1,0,1,0,64,22,300,10/1/13,102,POMA,5,F,
1,WR,N,183161169,SOSP,5810,2,S,9,U,9,9,3,0,0,3,0,0,2,1,61,19.7,300,10/2/13,100,COEA,3,T,dumped whole tail in bag
1,WR,N,183161170,SOSP,5810,2,S,J,U,9,9,3,0,0,2,1,F,2,1,65,20.9,300,10/2/13,110,COEA,9,T,"replacing central tail feathers, L&RR1"
1,WR,N,183161171,SOSP,5810,3,S,A,U,9,9,6,0,0,5,0,0,1,0,65,22.6,300,10/2/13,122,COEA,3,F,
1,WR,N,183161172,SOSP,5810,3,S,A,U,9,9,6,0,0,4,0,0,1,0,66,999.9,300,10/2/13,122,COEA,9,F,
1,AG,N,183161173,SOSP,5810,2,S,9,U,9,9,3,0,0,3,3,A,2,0,63,20.2,300,10/10/13,101,COEA,3,T,replacing LR2 and RR 2&3
1,WR,N,183161174,SOSP,5810,U,9,9,U,9,9,9,0,0,3,2,0,2,0,65,19.1,300,10/10/13,130,COEA,6,F,
1B,WR,N,186142652,RBSA,4030,7,A,9,U,9,9,9,1,0,2,0,0,1,0,120,43,300,5/20/13,101,BLCA,1,F,
1B,WR,N,186142653,RBSA,4030,3,A,9,U,9,9,9,1,0,0,0,0,2,1,120,45.6,300,7/1/13,103,COCA,9,F,
1B,WR,N,186142654,RBSA,4030,3,A,9,U,9,9,9,1,0,1,0,0,2,1,118,42,300,7/1/13,103,COCA,9,F,
1B,WR,N,186142655,WETA,6070,4,A,9,F,A,B,9,3,0,0,0,0,2,1,88,27.5,300,7/19/13,100,COCA,7,F,
1B,WR,N,186142656,WETA,6070,3,A,B,F,A,B,6,3,0,1,0,0,2,1,92,28.5,300,7/26/13,80,COCA,6,F,
1B,WR,N,186142657,WETA,6070,3,A,B,F,A,B,6,3,0,1,0,0,2,1,91,26.5,300,7/26/13,93,COCA,6,F,
1B,WR,N,186142658,RBSA,4030,2,J,9,U,9,9,9,0,0,1,1,A,1,0,114,43.2,300,8/6/13,74,BLCA,2,F,
1B,WR,R,186142658,RBSA,4030,U,9,9,U,9,9,9,9,9,2,9,9,9,9,999,43,300,8/13/13,93,BLCA,5,F,
1B,WR,N,186142659,RBSA,4030,2,J,9,U,9,9,9,0,0,1,1,0,1,0,111,37,300,8/6/13,91,BLCA,2,F,
1B,WR,N,186142660,RBSA,4030,2,J,9,U,9,9,6,0,0,1,2,0,1,0,116,41.7,300,8/6/13,91,BLCA,2,F,
1B,WR,N,186142661,WETA,6070,4,A,H,M,A,9,6,0,0,4,0,0,2,1,91,32,300,8/13/13,95,BLCA,3,F,
1B,WR,N,186142662,RBSA,4030,2,J,9,U,9,9,9,0,0,1,2,F,1,0,113,38.8,300,8/13/13,101,BLCA,9,F,
1B,WR,R,186142662,RBSA,4030,2,J,9,U,9,9,9,0,0,1,3,0,1,0,120,41.4,300,9/10/13,103,BLCA,999,F,
1B,WR,N,186142663,RBSA,4030,2,J,9,U,9,9,9,0,0,1,2,0,1,0,117,33.3,300,8/13/13,110,BLCA,2,F,
1B,WR,N,186142664,RBSA,4030,3,A,9,U,9,9,9,0,0,2,2,F,1,0,123,42.9,300,8/13/13,110,BLCA,2,F,
1B,WR,N,186142665,RBSA,4030,2,J,9,U,9,9,9,0,0,1,1,F,1,0,119,49,300,8/13/13,112,BLCA,4,F,
1B,WR,N,186142666,WETA,6070,3,A,B,F,A,B,6,3,0,3,1,0,2,0,89,30.8,300,8/21/13,104,COCA,6,F,
1B,WR,N,186142667,WETA,6070,2,S,J,U,9,9,1,0,0,0,0,0,1,0,93,29.5,300,8/21/13,104,COCA,6,F,
1B,WR,N,186142668,RBSA,4030,2,J,9,U,9,9,9,0,0,0,2,0,1,0,124,49.1,300,8/22/13,85,BLCA,9,F,
1B,WR,N,186142669,RBSA,4030,2,J,9,U,9,9,9,0,0,1,2,0,1,0,117,44.5,300,8/22/13,101,BLCA,9,F,
1B,WR,N,186142670,RBSA,4030,2,J,9,U,9,9,9,0,0,1,3,F,1,0,116,44,300,8/22/13,105,BLCA,2,F,
1B,WR,N,186142671,GTTO,5900,2,S,9,U,9,9,2,0,0,1,2,0,1,0,74,25.8,300,8/30/13,75,BLCA,6,F,
1B,WR,N,186142672,RBSA,4030,2,H,P,U,9,9,9,0,0,2,2,F,1,0,121,47.2,300,8/30/13,85,BLCA,9,F,
1B,WR,N,186142673,RBSA,4030,2,P,9,U,9,9,9,0,0,2,2,F,1,0,117,46.7,300,9/6/13,80,BLCA,9,F,
1B,WR,N,186142674,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,75,26.7,300,9/6/13,84,BLCA,7,F,
1B,WR,N,186142675,GWCS,5550,2,J,9,U,9,9,9,0,0,1,1,0,1,0,81,23.4,300,9/6/13,101,BLCA,10,F,
1B,WR,N,186142676,HETH,7590,2,S,J,U,9,9,2,0,0,3,0,0,1,0,83,22.3,300,9/6/13,112,BLCA,9,F,
1B,WR,N,186142677,CAFI,5180,2,S,R,U,9,9,3,0,0,1,2,0,2,0,90,26.3,300,9/9/13,82,COCA,2,F,
1B,WR,N,186142678,CAFI,5180,2,S,R,M,H,9,2,0,0,1,1,0,1,0,91,25.8,300,9/9/13,94,COCA,2,F,
1B,WR,N,186142679,GWCS,5550,3,A,9,U,9,9,9,9,9,1,9,9,9,9,72,21.8,300,9/10/13,81,BLCA,1,F,
1B,WR,N,186142680,GWCS,5550,3,A,9,U,9,9,9,9,9,0,9,9,9,9,74,20.8,300,9/10/13,81,BLCA,10,F,
1B,WR,N,186142681,GWCS,5550,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,22.6,300,9/10/13,90,COEA,1,F,
1B,WR,N,186142682,GWCS,5550,2,H,9,U,9,9,9,9,9,9,9,9,9,9,999,19.9,300,9/10/13,90,COEA,1,F,
1B,WR,N,186142683,GWCS,5550,2,H,9,U,9,9,9,9,9,9,9,9,9,9,999,22.2,300,9/10/13,90,COEA,1,F,
1B,WR,N,186142684,GWCS,5550,2,H,9,U,9,9,9,9,9,9,9,9,9,9,999,21.9,300,9/10/13,90,COEA,1,F,
1B,WR,N,186142685,GWCS,5550,2,S,J,U,9,9,3,0,0,1,0,0,1,0,78,26.8,300,9/10/13,95,COEA,5,F,
1B,WR,N,186142686,RBSA,4030,2,J,P,U,9,9,9,0,0,1,1,0,0,0,121,44.2,300,9/10/13,110,COEA,4,F,
1B,WR,N,186142687,RBSA,4030,2,J,P,U,9,9,9,0,0,2,2,F,1,0,121,45.1,300,9/10/13,121,COEA,2,F,
1B,WR,R,186142687,RBSA,4030,2,H,9,U,9,9,9,0,0,2,3,F,1,0,126,43.7,300,9/27/13,113,BLCA,2,F,
1B,WR,N,186142688,GWCS,5550,2,J,9,U,9,9,9,0,0,2,0,0,1,0,72,24.5,300,9/18/13,90,COEA,6,F,
1B,WR,N,186142689,GTTO,5900,2,S,J,U,9,9,3,0,0,3,0,0,1,0,75,22,300,9/18/13,90,COEA,6,F,
1B,WR,N,186142690,GWCS,5550,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,27.5,300,9/18/13,94,COEA,1,F,
1B,WR,N,186142691,DOWO,3940,2,H,9,M,H,9,9,0,0,0,2,F,1,0,93,26,300,9/18/13,94,COEA,9,F,
1B,WR,N,186142692,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,24,300,9/18/13,94,COEA,9,F,
1B,WR,N,186142693,GWCS,5550,3,A,9,U,9,9,6,0,0,1,0,0,1,0,75,22.9,300,9/18/13,94,COEA,9,F,
1B,WR,N,186142694,GWCS,5550,2,J,9,F,W,9,9,0,0,3,0,0,1,0,70,21.9,300,9/18/13,105,COEA,5,F,
1B,WR,N,186142695,GCSP,5570,2,S,J,U,9,9,3,0,0,3,0,0,0,0,73,29.4,300,9/18/13,120,COEA,3,F,
1B,WR,N,186142696,GWCS,5550,2,S,J,U,9,9,9,9,9,2,9,9,9,9,999,20.5,300,9/20/13,93,BLCA,10,F,
1B,WR,N,186142697,GWCS,5550,2,S,J,U,9,9,9,9,9,2,1,9,9,9,999,24.4,300,9/20/13,93,BLCA,10,F,
1B,WR,N,186142698,GWCS,5550,2,S,J,U,9,9,9,9,9,1,9,9,9,9,999,25.2,300,9/20/13,93,BLCA,10,F,
1B,DG,R,186142698,GWCS,5550,2,S,9,U,9,9,4,0,0,0,0,0,1,0,79,26.6,300,9/20/13,94,BLCA,1,F,
