SIZE,INITIALS,CODE,BANDNUM,SPEC,AOU,AGE,HA1,HA2,SEX,HS1,HS2,SKL,BRP,CLP,FAT,MLT,FFM,WWR,FDL,WING,WGHT,STAT,DATE,DAY,MONTH,YEAR,TIME,LOC,SITE,Comment,NOTE
0,WR,N,246066646,YRWA,6556,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.7,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066647,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.6,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066648,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,10.9,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066649,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.5,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066650,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.3,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066651,YRWA,6556,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.5,300,10/15/15,15,10,2015,105,COEA,9,F,
0,WR,N,246066652,AUWA,6560,U,9,9,M,A,9,9,0,0,1,0,0,1,0,75,11.9,300,10/15/15,15,10,2015,110,COEA,1,F,
1,WR,N,252133747,SOSP,5810,3,S,9,U,9,9,6,0,0,3,0,0,1,0,69,22.5,300,10/15/15,15,10,2015,111,COEA,9,F,
1B,WR,N,130121533,GWCS,5550,2,J,9,U,9,9,9,9,9,0,9,9,9,9,999,20.2,300,10/15/15,15,10,2015,114,COEA,4,F,
0,WR,N,246066653,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.2,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066654,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,10.7,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066655,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066656,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,10.6,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066657,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,12.3,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066658,YRWA,6556,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.4,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066659,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.4,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066660,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.7,300,10/15/15,15,10,2015,115,COEA,9,F,
0,WR,N,246066661,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,10/15/15,15,10,2015,115,COEA,9,F,
0,WR,N,246066662,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.7,300,10/15/15,15,10,2015,115,COEA,9,F,
0A,WR,N,224029490,RCKI,7490,U,9,9,U,9,9,9,9,9,2,9,9,9,9,59,6.6,300,10/15/15,15,10,2015,115,COEA,10,F,
0,WR,N,246066663,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,74,12.5,300,10/15/15,15,10,2015,122,COEA,10,F,
0,WR,N,246066664,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,11.8,300,10/15/15,15,10,2015,122,COEA,9,F,
0,WR,N,246066665,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,68,10.2,300,10/15/15,15,10,2015,122,COEA,2,F,
1B,WR,N,130121534,GWCS,5550,2,J,9,U,9,9,9,0,0,1,0,0,1,0,75,26.1,300,10/15/15,15,10,2015,123,COEA,5,F,
0,WR,N,246066666,AUWA,6560,U,9,9,M,A,9,9,0,0,1,0,0,1,0,77,12.8,300,10/15/15,15,10,2015,130,COEA,3,F,
0A,WR,N,224029491,OCWA,6460,U,9,9,U,9,9,9,9,9,3,9,9,9,9,57,10.2,300,10/15/15,15,10,2015,130,COEA,7,F,
1B,WR,R,115125952,SWTH,7580,3,A,C,M,C,9,6,0,3,1,0,0,1,0,97,27.9,301,6/26/15,26,6,2015,71,WACA,5,T,"L/R=R/BS, recovered N914"
1B,WR,R,115125951,SWTH,7580,3,A,C,M,C,9,6,0,3,2,0,0,1,0,95,27.1,301,7/2/15,2,7,2015,74,WACA,5,T,"RS/BR, recovered N913 (in net 5 w/ 045 new capture)"
1B,WR,R,115125950,SWTH,7580,3,A,C,M,C,9,6,0,3,1,0,0,1,0,97,29.2,301,7/7/15,7,7,2015,64,WACA,5,T,"BB/RS, recovered N912"
1B,WR,R,115125956,SWTH,7580,3,A,C,M,C,9,6,0,3,2,0,0,2,1,100,30.8,301,7/16/15,16,7,2015,92,WACA,6,T,"YS/WB, recovered N918"
1B,WR,R,115125951,SWTH,7580,3,A,C,M,C,9,6,0,2,9,9,9,9,9,999,999.9,301,7/22/15,22,7,2015,120,WACA,7,T,about 30 min. after female 043 was in same net - pair?
0,WR,R,272065208,ORJU,5671,3,A,9,M,A,9,9,0,0,0,1,F,1,0,999,14.5,301,8/11/15,11,8,2015,81,BLCA,10,T,tumor-like growth on right foot
0,WR,R,272065600,ORJU,5671,3,A,B,F,A,B,9,4,0,0,3,F,2,1,999,15.4,300,8/11/15,11,8,2015,81,BLCA,10,F,
0,WR,R,272065133,ORJU,5671,3,A,9,M,A,9,9,0,0,1,3,F,2,1,80,20,300,8/11/15,11,8,2015,93,BLCA,10,F,
0,WR,R,272065379,ORJU,5671,3,A,9,U,9,9,9,0,0,1,3,F,2,1,72,20.1,300,8/11/15,11,8,2015,93,BLCA,10,F,
0,WR,R,272065583,ORJU,5671,3,A,9,U,9,9,9,0,0,2,3,F,2,2,74,18,300,8/11/15,11,8,2015,102,BLCA,10,F,
0,WR,R,272065522,MOCH,7380,3,A,9,U,9,9,9,0,0,2,3,F,1,0,69,12.7,300,8/13/15,13,8,2015,90,COEA,9,F,
0,WR,R,272065277,MOCH,7380,3,A,9,U,9,9,9,0,0,1,3,F,2,1,69,11.9,300,8/13/15,13,8,2015,104,COEA,2,F,
0,WR,R,272065439,ORJU,5671,3,A,M,M,A,9,9,9,9,9,3,F,0,9,999,20.6,300,8/19/15,19,8,2015,92,BLCA,6,F,
0,WR,R,229061219,ORJU,5671,2,J,9,U,9,9,9,9,9,1,9,9,9,9,999,16.8,300,8/19/15,19,8,2015,101,BLCA,10,F,
0,WR,R,272065407,AUWA,6560,3,A,M,M,A,9,6,0,0,1,1,F,1,0,76,12.8,300,8/20/15,20,8,2015,74,COEA,9,F,
0,WR,R,272065729,AUWA,6560,3,A,M,M,A,9,6,0,0,0,3,F,2,1,66,12.4,300,8/20/15,20,8,2015,80,COEA,3,F,
0,WR,R,229061258,MOCH,7380,3,A,M,U,9,9,9,9,9,9,3,F,9,9,999,12,300,8/20/15,20,8,2015,83,COEA,10,F,
0,WR,R,229061874,MOCH,7380,3,A,M,U,9,9,9,9,9,9,9,9,9,9,999,11.8,300,8/20/15,20,8,2015,83,COEA,9,F,
0,WR,R,229061254,AUWA,6560,3,A,M,M,A,9,9,9,9,9,3,F,9,9,999,13.4,300,8/20/15,20,8,2015,93,COEA,2,F,
0,WR,R,229061271,MOCH,7380,3,A,I,U,9,9,9,9,9,9,9,9,9,9,999,11.9,300,8/20/15,20,8,2015,93,COEA,4,T,roof of mouth = white
0,WR,R,229061049,MOCH,7380,3,A,I,U,9,9,9,9,9,9,9,9,9,9,999,10.5,300,8/20/15,20,8,2015,120,COEA,9,T,roof of mouth = white
1B,WR,R,164119064,WISA,4040,2,H,P,M,H,9,9,0,0,1,2,F,1,0,136,57.5,300,8/20/15,20,8,2015,123,COEA,10,F,
0,WR,R,229061211,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,R,229061281,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.2,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,R,229061316,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.7,300,8/26/15,26,8,2015,82,BLCA,10,F,
0,WR,R,229061298,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/26/15,26,8,2015,85,BLCA,8,F,
0,WR,R,229061303,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.5,300,8/26/15,26,8,2015,85,BLCA,8,F,
0,WR,R,229061130,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,14.9,300,8/26/15,26,8,2015,94,BLCA,10,F,
0,WR,R,229061206,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,16,300,8/26/15,26,8,2015,94,BLCA,10,F,
0,WR,R,229061212,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17,300,8/26/15,26,8,2015,94,BLCA,10,F,
0,WR,R,229061273,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,8/26/15,26,8,2015,94,BLCA,10,F,
1,WR,R,252133725,SOSP,5810,3,A,9,U,9,9,9,9,9,9,9,9,9,9,999,21.9,300,8/26/15,26,8,2015,94,BLCA,6,F,
0,WR,R,229061316,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,8/26/15,26,8,2015,102,BLCA,10,F,
1,WR,R,252133720,SOSP,5810,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.4,300,8/26/15,26,8,2015,102,BLCA,1,F,
0,WR,R,229061207,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,9,9,9,999,18.6,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,R,229061233,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,16.3,300,9/1/15,1,9,2015,83,BLCA,3,F,
0,WR,R,229061291,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,9,9,9,999,17.3,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,R,229061388,ORJU,5671,2,J,9,U,9,9,9,9,9,9,3,0,9,9,999,16,300,9/1/15,1,9,2015,83,BLCA,10,F,
0A,WR,R,267015131,OCWA,6460,U,9,9,M,A,9,9,0,0,3,2,0,1,0,999,10.7,300,9/1/15,1,9,2015,83,BLCA,6,F,
0,WR,R,272065397,ORJU,5671,3,A,M,U,9,9,9,9,9,9,9,F,9,9,999,18.2,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,R,272065602,ORJU,5671,3,A,M,F,A,9,9,9,9,9,2,F,9,9,999,17.3,300,9/1/15,1,9,2015,83,BLCA,10,F,
0,WR,R,229061290,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.7,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,R,229061389,ORJU,5671,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,18,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,R,272065844,ORJU,5671,3,A,M,F,9,9,9,9,9,9,2,F,9,9,999,15.9,300,9/1/15,1,9,2015,92,BLCA,10,F,
0,WR,R,229061378,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,17.6,300,9/1/15,1,9,2015,95,BLCA,10,F,
0,WR,R,229061220,ORJU,5671,3,A,M,F,A,9,9,9,9,9,9,9,9,9,999,17.8,300,9/1/15,1,9,2015,101,BLCA,3,F,
1,WR,R,252133733,SOSP,5810,3,A,9,U,9,9,9,0,0,0,3,0,1,0,64,21.8,300,9/1/15,1,9,2015,103,BLCA,3,F,
0,WR,R,229061327,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,9,F,
0,WR,R,272065701,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/2/15,2,9,2015,105,COEA,3,F,
1,WR,R,252133706,SOSP,5810,3,A,9,U,9,9,9,0,0,0,3,F,2,1,67,23.1,300,9/9/15,9,9,2015,95,POMA,2,F,
0,WR,R,229061094,MOCH,7380,3,I,X,U,9,9,9,0,0,2,2,0,1,0,69,11.3,300,9/9/15,9,9,2015,114,POMA,1,F,
0,WR,R,229061380,ORJU,5671,U,9,9,U,9,9,9,9,9,1,3,9,9,9,999,16,300,9/10/15,10,9,2015,82,BLCA,10,F,
0,WR,R,229061401,ORJU,5671,2,J,9,U,9,9,9,0,0,2,1,0,1,0,68,16.2,300,9/10/15,10,9,2015,82,BLCA,8,F,
1,WR,R,252133737,SOSP,5810,2,S,9,U,9,9,3,9,9,9,9,9,9,9,999,19.2,300,9/10/15,10,9,2015,82,BLCA,8,F,
0,WR,R,229061274,ORJU,5671,U,9,9,U,9,9,9,9,9,0,9,9,9,9,999,16.9,300,9/10/15,10,9,2015,82,BLCA,8,F,
0,WR,R,229061430,ORJU,5671,U,9,9,U,9,9,9,9,9,1,2,9,9,9,999,18.5,300,9/10/15,10,9,2015,90,BLCA,10,F,
0,WR,R,229061286,ORJU,5671,U,9,9,U,9,9,9,9,9,1,2,9,9,9,999,17.2,300,9/10/15,10,9,2015,90,BLCA,10,F,
0,WR,R,229061410,ORJU,5671,2,J,9,U,9,9,9,9,9,1,2,9,9,9,999,16.8,300,9/10/15,10,9,2015,93,BLCA,10,F,
1,WR,R,252133734,SOSP,5810,2,J,9,U,9,9,9,0,0,0,1,A,2,0,64,18.4,300,9/10/15,10,9,2015,94,BLCA,4,F,
0,WR,R,229061372,MOCH,7380,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/17/15,17,9,2015,114,COEA,9,F,
0A,WR,R,267015323,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/17/15,17,9,2015,114,COEA,9,F,
0A,WR,R,267015355,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/17/15,17,9,2015,114,COEA,9,F,
0,WR,R,225076782,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/17/15,17,9,2015,124,COEA,5,F,
0,WR,R,225076770,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/17/15,17,9,2015,140,COEA,2,F,
0,WR,R,225076706,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12.2,300,9/18/15,18,9,2015,121,POMA,4,F,
0,WR,R,225076821,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,12,300,9/18/15,18,9,2015,121,POMA,4,F,
0,WR,R,272065532,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/18/15,18,9,2015,121,POMA,4,F,
1C,WR,R,311175718,LISP,5830,2,S,9,U,9,9,2,0,0,2,1,0,2,0,66,17.7,300,9/21/15,21,9,2015,91,BLCA,3,F,
0A,WR,R,267015400,OCWA,6460,2,J,9,U,9,9,9,9,9,5,9,9,9,9,999,11,300,9/25/15,25,9,2015,100,COEA,4,F,
0,WR,R,225076911,AUWA,6560,3,A,R,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/25/15,25,9,2015,120,COEA,2,F,
0,WR,R,229061354,AUWA,6560,U,9,9,M,A,9,9,9,9,9,9,9,9,9,999,999.9,300,9/25/15,25,9,2015,125,COEA,2,F,
1B,WR,R,164119074,GTTO,5900,U,9,9,U,9,9,9,9,9,5,9,9,9,9,999,25.5,300,9/28/15,28,9,2015,120,POMA,1,F,
0,WR,R,235021280,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,14.6,300,9/29/15,29,9,2015,120,COEA,8,F,
0,WR,R,246066523,YRWA,6556,U,9,9,U,9,9,9,9,9,2,9,9,9,9,71,12.8,300,10/6/15,6,10,2015,93,COEA,4,F,
0,WR,R,235021283,MOCH,7380,3,9,9,U,9,9,9,0,0,1,0,0,1,0,999,10.8,300,10/6/15,6,10,2015,103,COEA,10,F,
0,WR,R,235021222,MOCH,7380,U,9,9,U,9,9,9,9,9,1,9,9,9,9,69,12,300,10/6/15,6,10,2015,110,COEA,1,F,
0,WR,R,258057583,AUWA,6560,5,A,R,M,A,9,9,9,9,4,9,9,9,9,76,14.9,300,10/6/15,6,10,2015,110,COEA,7,F,
0,WR,R,229061372,MOCH,7380,3,I,A,U,9,9,9,0,0,2,0,0,1,0,66,11.6,300,10/6/15,6,10,2015,123,COEA,6,F,
0,WR,R,229061372,MOCH,7380,3,I,A,U,9,9,9,9,9,2,9,9,9,9,999,12,300,10/15/15,15,10,2015,103,COEA,1,F,
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,8/19/15,19,8,2015,120,BLCA,10,T,escaped out of bag
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,8/26/15,26,8,2015,100,BLCA,10,T,found dead in net - heat? wind?
,WR,U,,ORJU,5671,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,8/26/15,26,8,2015,100,BLCA,10,T,found dead in net - heat? wind?
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/2/15,2,9,2015,120,COEA,10,T,escaped at net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/2/15,2,9,2015,120,COEA,10,T,dead in net on ground - ants or sun
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/17/15,17,9,2015,100,COEA,3,T,dead in net - tongued
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/17/15,17,9,2015,110,COEA,7,T,tarsus broken in net; released unbanded
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/17/15,17,9,2015,120,COEA,5,T,"too busy, and way behind; released at net unbanded"
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/18/15,18,9,2015,100,POMA,4,T,escaped out of bag
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/18/15,18,9,2015,120,POMA,999,T,escaped at net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/25/15,25,9,2015,100,COEA,10,T,escaped at net
,WR,U,,LISP,5830,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/25/15,25,9,2015,100,COEA,8,T,escaped at net
,WR,U,,GWCS,5550,2,J,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/25/15,25,9,2015,100,COEA,6,T,killed by magpies
,WR,U,,MOCH,7380,2,I,P,U,9,9,9,9,9,9,9,9,9,9,999,999.9,300,9/25/15,25,9,2015,120,COEA,2,F,
,WR,U,,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/28/15,28,9,2015,100,POMA,2,T,escaped while banding
,WR,U,,AUWA,6560,3,A,R,M,A,9,9,9,9,9,9,9,9,9,999,999.9,0,9/28/15,28,9,2015,112,POMA,2,T,escaped while banding
,WR,U,,OCWA,6460,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/28/15,28,9,2015,130,POMA,2,T,escaped at net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/29/15,29,9,2015,93,COEA,2,T,killed by COHA in net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/29/15,29,9,2015,110,COEA,2,T,killed by COHA in net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,9/29/15,29,9,2015,110,COEA,4,T,dead in bag
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,9,T,escaped at net
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,7,T,released at net; too busy
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,2,T,released at net; too busy
,WR,U,,YRWA,6556,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,2,T,released at net; too busy
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,2,T,released at net; too busy
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,2,T,released at net; too busy
,WR,U,,AUWA,6560,U,9,9,U,9,9,9,9,9,9,9,9,9,9,999,999.9,0,9/29/15,29,9,2015,130,COEA,2,T,released at net; too busy
,WR,U,,STJA,4780,2,J,I,U,9,9,9,9,9,9,9,9,9,9,999,999.9,615,10/15/15,15,10,2015,100,COEA,6,T,killed by accipiter in net
